0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,label
0.009880657,0.09364192,0.34047627,-0.37773845,-0.005452887,0.21406029,0.13199717,0.23065452,-0.43337023,-0.07358264,0.24009903,-0.3733915,-0.043390404,0.1550637,0.1224196,-0.0731668,0.35898083,-0.021831255,-0.2111891,0.20385168,0.33916694,0.04509589,0.21047576,0.122333296,0.36215764,-0.09683213,0.044304717,-0.23310438,0.009755114,-0.23857613,-0.43863502,0.35300264,-0.019454142,-0.0981399,0.15314037,0.13860787,-0.31577745,0.35556945,-0.40342507,0.054406933,-0.21604344,-0.36824253,0.288086,-0.4155068,0.4358072,0.034618143,0.22482662,-0.067293495,0.4340268,-0.32284266,0.14311904,-0.1708767,-0.14216049,0.7406469,0.037252683,-2.0082736,-0.3704484,-0.29221296,0.53600824,0.2147111,-0.25278297,0.17069115,-0.45092306,0.021255849,0.328698,0.14192523,-0.0050937613,0.8039852,-0.30964002,-0.08941762,-0.15289937,-0.009983378,0.06352588,-0.67602915,0.24639983,-0.22556973,0.13201185,-0.092777885,-0.56301314,0.102533154,0.5553232,-0.073685646,-0.2512845,0.022635888,-0.669122,-0.30027935,-0.40800104,0.27413976,0.21868493,-0.034650743,-0.4313755,-0.070213735,-0.07260256,0.43729,-0.5411517,-0.15519084,0.082095146,0.39114788,0.3529578,-0.40827644,sport
0.12047592,0.17677784,0.2610621,-0.33887798,-0.082806535,0.1383994,0.17039618,0.21725905,-0.27829528,-0.10660013,0.27628914,-0.07360931,0.042735677,-0.03484985,0.094735265,-0.14006728,0.010636175,0.0763681,-0.2616256,0.25286898,0.26861352,0.06592381,-0.014240716,0.35622552,0.30160993,-0.18272106,-0.17549203,-0.42471904,0.25991142,-0.10610662,-0.40618318,0.32292187,-0.11543357,-0.104449406,0.11325674,0.11309684,-0.2324546,0.3452702,-0.41686195,-0.06754548,-0.19714764,-0.32002148,0.37719053,-0.34741494,0.18767905,0.07014675,0.14458019,-0.35638,0.22213453,-0.5988661,0.11002405,-0.20629741,-0.05595529,0.8604956,-0.033179585,-2.343707,-0.33106178,-0.1394561,1.1392715,0.6114689,-0.2539673,0.5438074,-0.46731845,-0.020910092,0.33532053,0.18977788,0.06812678,0.38719836,-0.15676367,-0.1516251,-0.024749735,-0.1250314,-0.13415721,-0.32753038,0.08824265,-0.026350213,-0.124734335,0.0077006887,-0.61871344,-0.049028195,0.56186414,-0.07386442,-0.4267438,0.03975223,-0.89593303,-0.31664672,-0.07784662,0.27380356,-0.11351913,-0.18881826,-0.19626078,0.042493064,-0.07786724,0.19081044,-0.66674054,0.10033856,-0.026743311,0.14354134,0.38083172,-0.17799684,sport
-0.034670305,0.18165202,0.40467525,-0.19305225,-0.16186519,0.1496293,-0.0044474453,0.16239795,-0.1226582,-0.11763228,0.09940115,0.06984515,0.11357764,-0.060206648,0.08185046,-0.11418992,-0.113892674,0.13714056,-0.30281708,0.21212235,0.2722259,0.040967554,0.034471594,0.12666978,0.33006433,0.051236458,0.06925406,-0.6061646,0.24525782,-0.0712687,-0.2749784,0.27765787,-0.03700105,-0.12024179,0.03623483,-0.010618069,-0.26209387,0.20649798,-0.17211165,-0.03426516,-0.30096346,-0.23966914,0.26483366,-0.25939754,-0.07945399,0.0038359337,0.16867171,-0.21223791,0.08269982,-0.8142125,0.05894288,-0.14715032,0.052303273,0.66591513,-0.033987086,-2.0480733,-0.052039564,-0.036011364,1.1843545,0.5867253,-0.121114306,0.5521775,-0.33820215,0.08628921,0.45094106,-0.016604349,0.25105935,0.3116478,-0.05184296,-0.16341385,0.003727517,-0.020985164,-0.16378303,-0.18093793,0.1650918,0.10854487,0.017462682,0.0043062186,-0.48242253,-0.013440327,0.5145624,-0.093408294,-0.3473015,0.12565999,-1.1036068,-0.2513811,-0.072779596,0.15710686,-0.338762,-0.1676019,0.00074710447,-0.01574725,-0.03721763,0.062174324,-0.41043967,0.12294547,0.042818382,-0.07438662,0.2421689,0.13671769,sport
-0.035998315,0.07827983,0.20104395,-0.27271202,-0.13695331,0.08677378,0.21450923,0.1337095,-0.5069889,-0.14184761,0.27441254,-0.20529063,-0.07405412,0.11314815,0.030770047,-0.14177597,0.04702332,0.07506734,-0.3852335,0.24262331,0.3300654,0.048401322,0.16720442,0.17831774,0.29391497,-0.03864914,0.0033978338,-0.32627448,0.21225162,-0.036477234,-0.17296147,0.36671525,-0.11119681,-0.029463192,0.1571864,0.11245281,-0.06318998,0.32087445,-0.26534432,0.039782487,-0.13008061,-0.31619155,0.2394657,-0.27690718,-0.0028613005,0.0765155,-0.034257635,-0.27602392,0.19273368,-0.5394862,0.032810636,-0.027044335,-0.009098907,0.6071248,-0.1361437,-2.116082,-0.26151928,0.004455238,0.8863192,0.4817187,-0.09197055,0.25832447,-0.27750525,0.0438165,0.49435937,0.030834805,0.18312916,0.50527614,-0.009173092,0.10691164,-0.07508586,0.016034564,-0.23669152,-0.2829122,0.25390747,-0.109510034,-0.006228127,-0.037626926,-0.49167696,-0.08838585,0.38577047,-0.20866401,-0.33051983,-0.06997398,-0.7609063,-0.24410838,-0.10190435,-0.108256966,-0.033979394,-0.14396957,-0.21920584,-0.05243989,-0.030853435,0.33976576,-0.38781404,0.1404355,-0.22818373,-0.10564272,0.27318898,-0.0883698,sport
-0.020427722,0.15785237,0.36704242,-0.14007245,0.0048930612,0.07090129,0.06963371,0.14923167,-0.3669774,-0.07058545,0.08614953,-0.107336976,0.042372935,0.050776407,-0.005489655,-0.14825304,0.14418419,0.071595125,-0.3265404,0.16521256,0.34025863,0.010574339,0.1346104,0.09160589,0.2805851,-0.17750707,-0.08203523,-0.28927895,0.16412279,-0.10404312,-0.23259062,0.24014051,-0.08773231,-0.08949081,0.07463013,0.059398863,-0.17910282,0.20077671,-0.32037145,-0.035983607,-0.31340742,-0.23608465,0.34480914,-0.20199691,0.16255748,0.009999839,0.2928668,-0.28103262,0.11106845,-0.6572125,-0.023210574,-0.085282,0.040301472,0.8610685,-0.027787961,-2.2106972,-0.21887197,-0.07250068,1.1819915,0.41968578,-0.21116415,0.42920128,-0.21284921,0.03780871,0.50896066,0.0090237325,0.0730691,0.2885003,0.043123186,-0.11310114,0.03586864,-0.02660111,-0.22869195,-0.2487266,0.14472146,0.09744159,-0.12895176,-0.03454759,-0.5987594,-0.008234353,0.4993359,0.029301273,-0.26017547,0.098900504,-0.92606777,-0.2853479,-0.115244664,-0.005583362,-0.050459173,-0.107981265,-0.08104702,-0.019588646,-0.08610928,0.19742377,-0.5204547,0.07076049,-0.18415631,-0.040903047,0.3826803,0.08535152,sport
0.05050984,0.0760237,0.2153493,-0.38340586,0.016078394,0.12862958,0.10572683,0.09708513,-0.35989937,-0.07336258,0.20287263,-0.13474755,-0.05762511,-0.013107113,0.1728145,-0.17906766,0.07919471,0.09016541,-0.3429124,0.17663477,0.384039,0.1194436,0.13121976,0.017225128,0.23269984,-0.03617339,-0.15877236,-0.30264932,0.11370092,-0.12950304,-0.27364722,0.43700492,-0.0071210223,-0.00413102,0.13081792,0.013016689,-0.17967796,0.2729934,-0.21702951,0.10202338,-0.2590853,-0.1903454,0.25071174,-0.16263847,0.11260787,0.09180996,0.13678294,-0.2752912,0.15404853,-0.51402116,0.1617194,-0.12484892,-0.08889473,0.72821957,0.03530787,-2.0529976,-0.28939113,-0.07137114,0.89017284,0.35480738,-0.11346242,0.4247464,-0.25083745,0.1313045,0.31430003,-0.06278351,0.2699007,0.3893597,-0.16932888,-0.072406076,-0.07541721,0.011740466,0.030697647,-0.32530528,0.24627095,-0.07155807,-0.1475582,-0.09463585,-0.42982072,0.08793417,0.4556654,0.08962142,-0.3532095,-0.07802052,-0.88123244,-0.25920475,-0.047961835,0.051377863,-0.117403485,-0.19066547,-0.177735,-0.09652135,-0.15808423,0.114905976,-0.564438,0.031468138,-0.006228636,-0.038323842,0.15656513,-0.107713945,sport
0.020539712,0.06083895,0.24483868,-0.556965,-0.1604214,0.06261169,0.15724084,0.124304235,-0.40671238,-0.08116398,0.1994172,-0.16638954,0.066562034,0.054871082,0.11226559,-0.21142443,0.08499934,0.16650072,-0.34791374,0.29023877,0.1592403,0.08484387,0.039537404,0.034933712,0.25061023,-0.04022785,-0.13064247,-0.32512826,0.12242041,0.008911137,-0.3814146,0.4935172,-0.025034696,-0.079693146,0.048761684,0.015527049,-0.25588566,0.373486,-0.2558867,-0.047543682,-0.31500244,-0.13127689,0.3764022,-0.16640583,0.03759182,0.1467743,0.17990546,-0.36920738,0.23510537,-0.6681855,0.18052581,-0.16311751,-0.12673062,0.69530743,-0.025147833,-2.1874647,-0.30671033,-0.05409062,0.8693126,0.5102634,-0.122809716,0.504731,-0.23731956,0.0835653,0.42322338,-0.08332294,0.30470777,0.50682324,-0.2617881,-0.057648737,0.010991545,-0.020372506,-0.15889639,-0.43946588,0.259033,-0.0020936152,-0.15305965,0.0037885532,-0.43984637,0.011062568,0.49329215,0.035985287,-0.40854082,-0.1393609,-0.9033209,-0.3306841,-0.031103825,0.011791931,-0.17121224,-0.21723412,-0.16509925,-0.1380127,-0.115094036,0.10109343,-0.5080139,0.06576228,-0.17812675,0.061389968,0.25207758,-0.0013941202,sport
0.002045012,0.13349468,0.39610845,0.08275791,0.11905212,0.15193918,0.3813913,0.278907,-0.3509949,-0.19011025,0.39339626,0.061450757,-0.21732537,0.13803862,0.12953937,-0.03397825,0.057639517,0.20975685,-0.37225226,0.27692902,0.36146885,-0.003123822,0.28218517,0.65824443,0.49534893,-0.18652804,0.23852082,-0.38156918,0.41487354,-0.086847685,-0.47123587,0.26560867,0.02602869,-0.19212401,0.071978845,-0.02075945,-0.3334708,0.3023642,-0.18380684,0.07562981,-0.008867829,-0.56211376,0.35459554,-0.2254048,0.28471,-0.27135134,0.023233162,-0.27662098,0.19431517,-0.46530485,-0.16717419,-0.15525919,-0.006505788,0.83313084,-0.19039197,-2.035862,-0.13711368,0.07243938,1.0857035,0.72317004,-0.24306808,0.23907307,-0.35708082,0.05466003,0.4256898,-0.08552516,-0.071166806,0.5011455,-0.05393249,-0.019532237,-0.07764449,0.041357428,-0.12654197,-0.14550205,0.13455835,0.12769218,-0.08402318,-0.120441884,-0.45862758,0.07269981,0.6635983,-0.092001006,-0.5989272,0.18191855,-0.8163736,-0.35542715,-0.14845704,0.24129908,0.024100935,0.019101143,-0.12125198,0.060014907,-0.14987002,0.27793908,-0.5582821,0.009778682,-0.08817138,-0.06973029,0.20348006,-0.1590618,sport
0.030995892,0.058618452,0.27735642,-0.32518843,-0.1244378,0.15534078,-0.038944848,0.1915486,-0.24059668,-0.08413531,0.1904244,-0.06340323,0.08435148,-0.022136396,0.048693728,-0.26741478,0.064479,0.09021382,-0.28386647,0.2921562,0.19261616,0.14117518,0.040091358,-0.031045234,0.15215166,-0.1769728,-0.08784328,-0.34898245,0.21284325,0.007809028,-0.30033416,0.4110757,-0.072742656,0.0016771666,0.15158704,0.1735048,-0.17054044,0.24435864,-0.2535962,-0.16166826,-0.30083588,-0.14320743,0.34336197,-0.27557975,0.06103327,0.024033098,0.18140222,-0.30524513,0.15164052,-0.6809868,0.14647077,-0.12944146,0.037184905,0.8063681,-0.0876226,-2.2198489,-0.30435523,-0.1069016,1.0038294,0.49592265,-0.08594855,0.5654772,-0.36230385,-0.06946286,0.5063281,0.03228885,0.2196487,0.41186002,-0.14952219,-0.07981471,0.07947301,-0.07327061,-0.035288837,-0.49786234,0.12872179,0.005860107,-0.08192678,-0.028357537,-0.6079392,-0.0011318838,0.49412373,-0.028195566,-0.3188587,-0.0022441193,-1.0023797,-0.30393478,-0.1355443,0.10526554,-0.15491296,-0.25283942,-0.15792249,-0.12924649,-0.07548311,0.18854646,-0.6117817,0.06209538,-0.05244134,0.06283886,0.3186066,0.01217696,sport
0.07195627,0.13596265,0.24740455,-0.23032704,0.02441597,-0.06226521,0.11250391,0.21064657,-0.4230471,-0.052090786,0.1668727,-0.17314328,0.1204506,-0.001808759,-0.08808193,-0.07520946,0.018774964,0.05059415,-0.33626845,0.11526452,0.12390916,0.10237073,0.12789467,0.24054481,0.23188111,-0.15281783,-0.1218806,-0.4933213,0.21361282,0.0043717036,-0.41046268,0.25125185,-0.109902896,-0.001668235,0.15940852,0.17939717,-0.22557895,0.3981889,-0.3306423,0.20581791,-0.15813464,-0.25836706,0.3177242,-0.25927943,0.09129391,0.081881784,0.20049287,-0.3680346,0.19150715,-0.651171,-0.0017579986,-0.21900675,-9.4302064e-05,0.7311607,0.030501205,-2.1595948,-0.30603155,0.060399335,1.0831454,0.4837344,-0.18240428,0.43901026,-0.19854254,0.07677523,0.4095692,-0.035996597,0.046720933,0.33171123,0.0024392672,-0.009667614,-0.020770546,-0.19215226,-0.18220443,-0.17124532,0.119881675,0.09498506,-0.03241782,-0.028360836,-0.5242152,-0.10152174,0.4780477,6.927563e-05,-0.3588128,0.09928777,-0.8394124,-0.26230702,-0.08269371,0.1265321,-0.019146895,-0.1028004,-0.16259237,-0.013460236,-0.0075156903,0.21831721,-0.40553308,0.160306,-0.15629931,0.048122603,0.44579628,0.025835548,sport
